$DateFormat=mm/dd/yyyy,
12/20/1938,165
12/21/1938,143
12/22/1938,167
12/23/1938,135
12/24/1938,132
12/25/1938,128
12/26/1938,112
12/27/1938,100
12/28/1938,118
12/29/1938,132
12/30/1938,126
12/31/1938,127
1/1/1939,132
1/2/1939,143
1/3/1939,138
1/4/1939,127
1/5/1939,126
1/6/1939,125
1/7/1939,124
1/8/1939,122
1/9/1939,102
1/10/1939,82
1/11/1939,82
1/12/1939,84
1/13/1939,87
1/14/1939,85
1/15/1939,58
1/16/1939,76
1/17/1939,72
1/18/1939,90
1/19/1939,100
1/20/1939,88
1/21/1939,98
1/22/1939,90
1/23/1939,101
1/24/1939,80
1/25/1939,94
1/26/1939,87
1/27/1939,95
1/28/1939,98
1/29/1939,88
1/30/1939,90
1/31/1939,97
2/1/1939,70
2/2/1939,55
2/3/1939,56
2/4/1939,68
2/5/1939,73
2/6/1939,74
2/7/1939,76
2/8/1939,75
2/9/1939,68
2/10/1939,63
2/11/1939,78
2/12/1939,88
2/13/1939,94
2/14/1939,102
2/15/1939,93
2/16/1939,84
2/17/1939,70
2/18/1939,85
2/19/1939,80
2/20/1939,77
2/21/1939,72
2/22/1939,78
2/23/1939,89
2/24/1939,99
2/25/1939,85
2/26/1939,90
2/27/1939,74
2/28/1939,65
3/1/1939,66
3/2/1939,70
3/3/1939,74
3/4/1939,78
3/5/1939,80
3/6/1939,90
3/7/1939,103
3/8/1939,120
3/9/1939,145
3/10/1939,190
3/11/1939,170
3/12/1939,180
3/13/1939,192
3/14/1939,170
3/15/1939,156
3/16/1939,170
3/17/1939,140
3/18/1939,200
3/19/1939,250
3/20/1939,272
3/21/1939,291
3/22/1939,310
3/23/1939,326
3/24/1939,310
3/25/1939,291
3/26/1939,281
3/27/1939,291
3/28/1939,237
3/29/1939,228
3/30/1939,224
3/31/1939,250
4/1/1939,337
4/2/1939,398
4/3/1939,424
4/4/1939,510
4/5/1939,475
4/6/1939,442
4/7/1939,432
4/8/1939,419
4/9/1939,406
4/10/1939,394
4/11/1939,381
4/12/1939,290
4/13/1939,414
4/14/1939,410
4/15/1939,437
4/16/1939,456
4/17/1939,414
4/18/1939,394
4/19/1939,414
4/20/1939,455
4/21/1939,485
4/22/1939,525
4/23/1939,599
4/24/1939,572
4/25/1939,540
4/26/1939,525
4/27/1939,520
4/28/1939,555
4/29/1939,626
4/30/1939,638
5/1/1939,621
5/2/1939,654
5/3/1939,671
5/4/1939,654
5/5/1939,660
5/6/1939,713
5/7/1939,713
5/8/1939,701
5/9/1939,732
5/10/1939,790
5/11/1939,758
5/12/1939,725
5/13/1939,695
5/14/1939,770
5/15/1939,832
5/16/1939,846
5/17/1939,818
5/18/1939,811
5/19/1939,818
5/20/1939,874
5/21/1939,818
5/22/1939,846
5/23/1939,860
5/24/1939,719
5/25/1939,764
5/26/1939,1000
5/27/1939,1080
5/28/1939,1060
5/29/1939,1000
5/30/1939,909
5/31/1939,909
6/1/1939,972
6/2/1939,1070
6/3/1939,1010
6/4/1939,832
6/5/1939,671
6/6/1939,616
6/7/1939,560
6/8/1939,530
6/9/1939,505
6/10/1939,485
6/11/1939,450
6/12/1939,500
6/13/1939,572
6/14/1939,572
6/15/1939,505
6/16/1939,446
6/17/1939,414
6/18/1939,385
6/19/1939,362
6/20/1939,351
6/21/1939,333
6/22/1939,323
6/23/1939,320
6/24/1939,326
6/25/1939,358
6/26/1939,520
6/27/1939,604
6/28/1939,599
6/29/1939,594
6/30/1939,566
7/1/1939,540
7/2/1939,330
7/3/1939,362
7/4/1939,402
7/5/1939,313
7/6/1939,326
7/7/1939,385
7/8/1939,406
7/9/1939,428
7/10/1939,465
7/11/1939,358
7/12/1939,340
7/13/1939,394
7/14/1939,358
7/15/1939,272
7/16/1939,224
7/17/1939,460
7/18/1939,550
7/19/1939,604
7/20/1939,610
7/21/1939,480
7/22/1939,446
7/23/1939,281
7/24/1939,233
7/25/1939,214
7/26/1939,281
7/27/1939,330
7/28/1939,347
7/29/1939,344
7/30/1939,480
7/31/1939,470
8/1/1939,428
8/2/1939,390
8/3/1939,369
8/4/1939,377
8/5/1939,394
8/6/1939,307
8/7/1939,284
8/8/1939,316
8/9/1939,264
8/10/1939,269
8/11/1939,212
8/12/1939,187
8/13/1939,194
8/14/1939,187
8/15/1939,210
8/16/1939,247
8/17/1939,258
8/18/1939,272
8/19/1939,291
8/20/1939,245
8/21/1939,217
8/22/1939,180
8/23/1939,165
8/24/1939,175
8/25/1939,189
8/26/1939,214
8/27/1939,237
8/28/1939,240
8/29/1939,219
8/30/1939,247
8/31/1939,256
9/1/1939,217
9/2/1939,221
9/3/1939,219
9/4/1939,214
9/5/1939,194
9/6/1939,194
9/7/1939,194
9/8/1939,210
9/9/1939,205
9/10/1939,165
9/11/1939,157
9/12/1939,155
9/13/1939,157
9/14/1939,203
9/15/1939,198
9/16/1939,182
9/17/1939,187
9/18/1939,171
9/19/1939,165
9/20/1939,167
9/21/1939,165
9/22/1939,167
9/23/1939,157
9/24/1939,155
9/25/1939,157
9/26/1939,157
9/27/1939,159
9/28/1939,157
9/29/1939,155
9/30/1939,157
10/1/1939,155
10/2/1939,157
10/3/1939,171
10/4/1939,146
10/5/1939,143
10/6/1939,141
10/7/1939,144
10/8/1939,165
10/9/1939,175
10/10/1939,153
10/11/1939,133
10/12/1939,134
10/13/1939,134
10/14/1939,131
10/15/1939,128
10/16/1939,122
10/17/1939,122
10/18/1939,123
10/19/1939,123
10/20/1939,122
10/21/1939,119
10/22/1939,117
10/23/1939,116
10/24/1939,125
10/25/1939,114
10/26/1939,130
10/27/1939,153
10/28/1939,146
10/29/1939,146
10/30/1939,139
10/31/1939,155
11/1/1939,151
11/2/1939,148
11/3/1939,130
11/4/1939,122
11/5/1939,107
11/6/1939,103
11/7/1939,104
11/8/1939,108
11/9/1939,112
11/10/1939,131
11/11/1939,136
11/12/1939,123
11/13/1939,110
11/14/1939,101
11/15/1939,92
11/16/1939,84
11/17/1939,80
11/18/1939,72
11/19/1939,68
11/20/1939,65
11/21/1939,63
11/22/1939,62
11/23/1939,61
11/24/1939,61
11/25/1939,60
11/26/1939,59
11/27/1939,58
11/28/1939,57
11/29/1939,56
11/30/1939,54
12/1/1939,55
12/2/1939,57
12/3/1939,56
12/4/1939,51
12/5/1939,48
12/6/1939,47
12/7/1939,46
12/8/1939,44
12/9/1939,43
12/10/1939,42
12/11/1939,40
12/12/1939,38
12/13/1939,38
12/14/1939,37
12/15/1939,39
12/16/1939,40
12/17/1939,36
12/18/1939,38
12/19/1939,39
12/20/1939,41
12/21/1939,38
12/22/1939,44
12/23/1939,49
12/24/1939,49
12/25/1939,49
12/26/1939,47
12/27/1939,46
12/28/1939,48
12/29/1939,50
12/30/1939,52
12/31/1939,54
1/1/1940,58
1/2/1940,60
1/3/1940,49
1/4/1940,44
1/5/1940,42
1/6/1940,42
1/7/1940,41
1/8/1940,38
1/9/1940,43
1/10/1940,47
1/11/1940,49
1/12/1940,46
1/13/1940,43
1/14/1940,41
1/15/1940,40
1/16/1940,45
1/17/1940,47
1/18/1940,40
1/19/1940,36
1/20/1940,35
1/21/1940,34
1/22/1940,34
1/23/1940,35
1/24/1940,37
1/25/1940,42
1/26/1940,49
1/27/1940,54
1/28/1940,58
1/29/1940,62
1/30/1940,62
1/31/1940,61
2/1/1940,61
2/2/1940,60
2/3/1940,58
2/4/1940,58
2/5/1940,60
2/6/1940,58
2/7/1940,60
2/8/1940,64
2/9/1940,59
2/10/1940,63
2/11/1940,66
2/12/1940,61
2/13/1940,56
2/14/1940,58
2/15/1940,62
2/16/1940,60
2/17/1940,58
2/18/1940,62
2/19/1940,67
2/20/1940,63
2/21/1940,57
2/22/1940,62
2/23/1940,67
2/24/1940,72
2/25/1940,80
2/26/1940,86
2/27/1940,92
2/28/1940,97
2/29/1940,97
3/1/1940,98
3/2/1940,92
3/3/1940,86
3/4/1940,85
3/5/1940,85
3/6/1940,86
3/7/1940,90
3/8/1940,98
3/9/1940,108
3/10/1940,112
3/11/1940,112
3/12/1940,106
3/13/1940,105
3/14/1940,110
3/15/1940,115
3/16/1940,120
3/17/1940,118
3/18/1940,110
3/19/1940,108
3/20/1940,120
3/21/1940,132
3/22/1940,139
3/23/1940,146
3/24/1940,146
3/25/1940,155
3/26/1940,163
3/27/1940,165
3/28/1940,167
3/29/1940,151
3/30/1940,146
3/31/1940,146
4/1/1940,155
4/2/1940,159
4/3/1940,146
4/4/1940,136
4/5/1940,134
4/6/1940,146
4/7/1940,146
4/8/1940,138
4/9/1940,214
4/10/1940,196
4/11/1940,184
4/12/1940,141
4/13/1940,182
4/14/1940,182
4/15/1940,196
4/16/1940,217
4/17/1940,187
4/18/1940,171
4/19/1940,182
4/20/1940,196
4/21/1940,203
4/22/1940,217
4/23/1940,235
4/24/1940,230
4/25/1940,237
4/26/1940,261
4/27/1940,253
4/28/1940,256
4/29/1940,221
4/30/1940,201
5/1/1940,173
5/2/1940,171
5/3/1940,184
5/4/1940,205
5/5/1940,203
5/6/1940,187
5/7/1940,187
5/8/1940,205
5/9/1940,203
5/10/1940,214
5/11/1940,214
5/12/1940,224
5/13/1940,214
5/14/1940,212
5/15/1940,212
5/16/1940,226
5/17/1940,266
5/18/1940,362
5/19/1940,442
5/20/1940,428
5/21/1940,500
5/22/1940,485
5/23/1940,490
5/24/1940,428
5/25/1940,410
5/26/1940,398
5/27/1940,358
5/28/1940,344
5/29/1940,358
5/30/1940,362
5/31/1940,362
6/1/1940,355
6/2/1940,326
6/3/1940,313
6/4/1940,303
6/5/1940,344
6/6/1940,362
6/7/1940,398
6/8/1940,428
6/9/1940,369
6/10/1940,303
6/11/1940,278
6/12/1940,269
6/13/1940,278
6/14/1940,300
6/15/1940,297
6/16/1940,303
6/17/1940,294
6/18/1940,460
6/19/1940,520
6/20/1940,490
6/21/1940,495
6/22/1940,530
6/23/1940,520
6/24/1940,545
6/25/1940,660
6/26/1940,572
6/27/1940,465
6/28/1940,240
6/29/1940,226
6/30/1940,221
7/1/1940,226
7/2/1940,237
7/3/1940,228
7/4/1940,240
7/5/1940,316
7/6/1940,242
7/7/1940,208
7/8/1940,187
7/9/1940,169
7/10/1940,157
7/11/1940,157
7/12/1940,171
7/13/1940,155
7/14/1940,182
7/15/1940,212
7/16/1940,256
7/17/1940,247
7/18/1940,237
7/19/1940,240
7/20/1940,233
7/21/1940,230
7/22/1940,233
7/23/1940,377
7/24/1940,475
7/25/1940,470
7/26/1940,500
7/27/1940,540
7/28/1940,545
7/29/1940,307
7/30/1940,214
7/31/1940,208
8/1/1940,212
8/2/1940,226
8/3/1940,205
8/4/1940,196
8/5/1940,189
8/6/1940,189
8/7/1940,194
8/8/1940,196
8/9/1940,182
8/10/1940,180
8/11/1940,178
8/12/1940,175
8/13/1940,187
8/14/1940,191
8/15/1940,191
8/16/1940,191
8/17/1940,288
8/18/1940,313
8/19/1940,307
8/20/1940,313
8/21/1940,323
8/22/1940,323
8/23/1940,410
8/24/1940,266
8/25/1940,187
8/26/1940,171
8/27/1940,159
8/28/1940,141
8/29/1940,134
8/30/1940,171
8/31/1940,180
9/1/1940,173
9/2/1940,171
9/3/1940,230
9/4/1940,212
9/5/1940,205
9/6/1940,196
9/7/1940,184
9/8/1940,184
9/9/1940,194
9/10/1940,313
9/11/1940,340
9/12/1940,203
9/13/1940,224
9/14/1940,264
9/15/1940,173
9/16/1940,157
9/17/1940,155
9/18/1940,151
9/19/1940,153
9/20/1940,161
9/21/1940,159
9/22/1940,163
9/23/1940,169
9/24/1940,175
9/25/1940,184
9/26/1940,205
9/27/1940,212
9/28/1940,205
9/29/1940,210
9/30/1940,212
10/1/1940,196
10/2/1940,184
10/3/1940,163
10/4/1940,148
10/5/1940,143
10/6/1940,155
10/7/1940,151
10/8/1940,141
10/9/1940,143
10/10/1940,157
10/11/1940,148
10/12/1940,143
10/13/1940,136
10/14/1940,136
10/15/1940,130
10/16/1940,126
10/17/1940,123
10/18/1940,116
10/19/1940,114
10/20/1940,110
10/21/1940,107
10/22/1940,115
10/23/1940,119
10/24/1940,120
10/25/1940,120
10/26/1940,119
10/27/1940,120
10/28/1940,122
10/29/1940,106
10/30/1940,106
10/31/1940,106
11/1/1940,93
11/2/1940,98
11/3/1940,107
11/4/1940,108
11/5/1940,94
11/6/1940,97
11/7/1940,104
11/8/1940,107
11/9/1940,106
11/10/1940,106
11/11/1940,82
11/12/1940,98
11/13/1940,84
11/14/1940,75
11/15/1940,102
11/16/1940,120
11/17/1940,120
11/18/1940,114
11/19/1940,103
11/20/1940,76
11/21/1940,83
11/22/1940,97
11/23/1940,102
11/24/1940,99
11/25/1940,97
11/26/1940,95
11/27/1940,78
11/28/1940,93
11/29/1940,99
11/30/1940,99
12/1/1940,93
12/2/1940,92
12/3/1940,90
12/4/1940,93
12/5/1940,82
12/6/1940,89
12/7/1940,86
12/8/1940,93
12/9/1940,84
12/10/1940,92
12/11/1940,70
12/12/1940,73
12/13/1940,69
12/14/1940,67
12/15/1940,63
12/16/1940,60
12/17/1940,60
12/18/1940,64
12/19/1940,73
12/20/1940,79
12/21/1940,84
12/22/1940,91
12/23/1940,90
12/24/1940,84
12/25/1940,81
12/26/1940,80
12/27/1940,83
12/28/1940,86
12/29/1940,84
12/30/1940,83
12/31/1940,81
1/1/1941,78
1/2/1941,76
1/3/1941,74
1/4/1941,73
1/5/1941,74
1/6/1941,78
1/7/1941,82
1/8/1941,89
1/9/1941,100
1/10/1941,96
1/11/1941,92
1/12/1941,91
1/13/1941,90
1/14/1941,87
1/15/1941,84
1/16/1941,81
1/17/1941,79
1/18/1941,81
1/19/1941,87
1/20/1941,90
1/21/1941,88
1/22/1941,78
1/23/1941,72
1/24/1941,62
1/25/1941,59
1/26/1941,59
1/27/1941,62
1/28/1941,63
1/29/1941,65
1/30/1941,66
1/31/1941,67
2/1/1941,66
2/2/1941,66
2/3/1941,66
2/4/1941,67
2/5/1941,68
2/6/1941,68
2/7/1941,67
2/8/1941,65
2/9/1941,66
2/10/1941,68
2/11/1941,69
2/12/1941,70
2/13/1941,69
2/14/1941,66
2/15/1941,66
2/16/1941,66
2/17/1941,67
2/18/1941,67
2/19/1941,66
2/20/1941,66
2/21/1941,69
2/22/1941,72
2/23/1941,75
2/24/1941,82
2/25/1941,81
2/26/1941,79
2/27/1941,78
2/28/1941,80
3/1/1941,88
3/2/1941,92
3/3/1941,90
3/4/1941,86
3/5/1941,80
3/6/1941,77
3/7/1941,73
3/8/1941,67
3/9/1941,62
3/10/1941,60
3/11/1941,61
3/12/1941,63
3/13/1941,61
3/14/1941,64
3/15/1941,74
3/16/1941,81
3/17/1941,83
3/18/1941,89
3/19/1941,100
3/20/1941,108
3/21/1941,114
3/22/1941,119
3/23/1941,111
3/24/1941,108
3/25/1941,94
3/26/1941,84
3/27/1941,95
3/28/1941,93
3/29/1941,99
3/30/1941,111
3/31/1941,116
4/1/1941,130
4/2/1941,119
4/3/1941,112
4/4/1941,110
4/5/1941,120
4/6/1941,141
4/7/1941,120
4/8/1941,112
4/9/1941,111
4/10/1941,117
4/11/1941,131
4/12/1941,291
4/13/1941,330
4/14/1941,428
4/15/1941,515
4/16/1941,390
4/17/1941,390
4/18/1941,313
4/19/1941,189
4/20/1941,153
4/21/1941,151
4/22/1941,240
4/23/1941,269
4/24/1941,307
4/25/1941,310
4/26/1941,337
4/27/1941,410
4/28/1941,665
4/29/1941,902
4/30/1941,1130
5/1/1941,1310
5/2/1941,965
5/3/1941,825
5/4/1941,582
5/5/1941,560
5/6/1941,535
5/7/1941,515
5/8/1941,594
5/9/1941,874
5/10/1941,874
5/11/1941,846
5/12/1941,818
5/13/1941,1000
5/14/1941,1130
5/15/1941,993
5/16/1941,777
5/17/1941,1080
5/18/1941,1230
5/19/1941,1050
5/20/1941,832
5/21/1941,797
5/22/1941,867
5/23/1941,972
5/24/1941,1040
5/25/1941,1050
5/26/1941,1180
5/27/1941,1230
5/28/1941,1060
5/29/1941,944
5/30/1941,853
5/31/1941,895
6/1/1941,937
6/2/1941,846
6/3/1941,853
6/4/1941,1130
6/5/1941,1240
6/6/1941,1520
6/7/1941,1080
6/8/1941,930
6/9/1941,665
6/10/1941,588
6/11/1941,560
6/12/1941,510
6/13/1941,495
6/14/1941,515
6/15/1941,572
6/16/1941,594
6/17/1941,626
6/18/1941,665
6/19/1941,665
6/20/1941,902
6/21/1941,965
6/22/1941,965
6/23/1941,1090
6/24/1941,1030
6/25/1941,1150
6/26/1941,1070
6/27/1941,1090
6/28/1941,1270
6/29/1941,1100
6/30/1941,744
7/1/1941,410
7/2/1941,505
7/3/1941,616
7/4/1941,616
7/5/1941,695
7/6/1941,689
7/7/1941,599
7/8/1941,588
7/9/1941,577
7/10/1941,545
7/11/1941,577
7/12/1941,758
7/13/1941,797
7/14/1941,846
7/15/1941,784
7/16/1941,701
7/17/1941,550
7/18/1941,490
7/19/1941,410
7/20/1941,390
7/21/1941,402
7/22/1941,520
7/23/1941,545
7/24/1941,510
7/25/1941,520
7/26/1941,540
7/27/1941,550
7/28/1941,566
7/29/1941,638
7/30/1941,660
7/31/1941,604
8/1/1941,550
8/2/1941,485
8/3/1941,406
8/4/1941,333
8/5/1941,284
8/6/1941,326
8/7/1941,621
8/8/1941,874
8/9/1941,846
8/10/1941,790
8/11/1941,860
8/12/1941,923
8/13/1941,707
8/14/1941,643
8/15/1941,846
8/16/1941,853
8/17/1941,725
8/18/1941,671
8/19/1941,643
8/20/1941,566
8/21/1941,437
8/22/1941,428
8/23/1941,510
8/24/1941,535
8/25/1941,510
8/26/1941,450
8/27/1941,355
8/28/1941,313
8/29/1941,355
8/30/1941,344
8/31/1941,278
9/1/1941,269
9/2/1941,402
9/3/1941,437
9/4/1941,424
9/5/1941,460
9/6/1941,465
9/7/1941,428
9/8/1941,373
9/9/1941,369
9/10/1941,419
9/11/1941,428
9/12/1941,465
9/13/1941,394
9/14/1941,381
9/15/1941,330
9/16/1941,258
9/17/1941,253
9/18/1941,233
9/19/1941,235
9/20/1941,253
9/21/1941,237
9/22/1941,303
9/23/1941,323
9/24/1941,303
9/25/1941,344
9/26/1941,414
9/27/1941,362
9/28/1941,221
9/29/1941,233
9/30/1941,269
10/1/1941,284
10/2/1941,272
10/3/1941,278
10/4/1941,310
10/5/1941,419
10/6/1941,355
10/7/1941,398
10/8/1941,362
10/9/1941,381
10/10/1941,381
10/11/1941,269
10/12/1941,256
10/13/1941,294
10/14/1941,362
10/15/1941,424
10/16/1941,410
10/17/1941,442
10/18/1941,428
10/19/1941,410
10/20/1941,381
10/21/1941,362
10/22/1941,373
10/23/1941,495
10/24/1941,632
10/25/1941,599
10/26/1941,604
10/27/1941,550
10/28/1941,510
10/29/1941,480
10/30/1941,390
10/31/1941,351
11/1/1941,281
11/2/1941,237
11/3/1941,226
11/4/1941,210
11/5/1941,205
11/6/1941,212
11/7/1941,203
11/8/1941,178
11/9/1941,208
11/10/1941,203
11/11/1941,182
11/12/1941,175
11/13/1941,191
11/14/1941,180
11/15/1941,173
11/16/1941,169
11/17/1941,167
11/18/1941,165
11/19/1941,150
11/20/1941,114
11/21/1941,104
11/22/1941,107
11/23/1941,105
11/24/1941,125
11/25/1941,145
11/26/1941,175
11/27/1941,165
11/28/1941,159
11/29/1941,155
11/30/1941,159
12/1/1941,150
12/2/1941,134
12/3/1941,141
12/4/1941,138
12/5/1941,107
12/6/1941,98
12/7/1941,131
12/8/1941,116
12/9/1941,115
12/10/1941,115
12/11/1941,111
12/12/1941,108
12/13/1941,98
12/14/1941,104
12/15/1941,104
12/16/1941,115
12/17/1941,110
12/18/1941,106
12/19/1941,105
12/20/1941,107
12/21/1941,116
12/22/1941,107
12/23/1941,100
12/24/1941,102
12/25/1941,108
12/26/1941,100
12/27/1941,94
12/28/1941,90
12/29/1941,93
12/30/1941,98
12/31/1941,94
1/1/1942,93
1/2/1942,98
1/3/1942,93
1/4/1942,84
1/5/1942,82
1/6/1942,84
1/7/1942,88
1/8/1942,92
1/9/1942,97
1/10/1942,107
1/11/1942,104
1/12/1942,97
1/13/1942,94
1/14/1942,92
1/15/1942,88
1/16/1942,85
1/17/1942,83
1/18/1942,81
1/19/1942,82
1/20/1942,87
1/21/1942,93
1/22/1942,98
1/23/1942,96
1/24/1942,92
1/25/1942,90
1/26/1942,90
1/27/1942,94
1/28/1942,96
1/29/1942,94
1/30/1942,87
1/31/1942,80
2/1/1942,81
2/2/1942,86
2/3/1942,96
2/4/1942,101
2/5/1942,100
2/6/1942,97
2/7/1942,98
2/8/1942,108
2/9/1942,105
2/10/1942,96
2/11/1942,84
2/12/1942,87
2/13/1942,91
2/14/1942,86
2/15/1942,83
2/16/1942,76
2/17/1942,74
2/18/1942,70
2/19/1942,70
2/20/1942,80
2/21/1942,90
2/22/1942,88
2/23/1942,83
2/24/1942,78
2/25/1942,75
2/26/1942,80
2/27/1942,82
2/28/1942,84
3/1/1942,96
3/2/1942,106
3/3/1942,102
3/4/1942,93
3/5/1942,105
3/6/1942,110
3/7/1942,100
3/8/1942,100
3/9/1942,111
3/10/1942,119
3/11/1942,117
3/12/1942,108
3/13/1942,103
3/14/1942,101
3/15/1942,101
3/16/1942,107
3/17/1942,110
3/18/1942,110
3/19/1942,107
3/20/1942,104
3/21/1942,119
3/22/1942,130
3/23/1942,140
3/24/1942,140
3/25/1942,138
3/26/1942,133
3/27/1942,123
3/28/1942,111
3/29/1942,129
3/30/1942,139
3/31/1942,150
4/1/1942,165
4/2/1942,184
4/3/1942,240
4/4/1942,310
4/5/1942,344
4/6/1942,455
4/7/1942,428
4/8/1942,351
4/9/1942,480
4/10/1942,572
4/11/1942,890
4/12/1942,1320
4/13/1942,1510
4/14/1942,1700
4/15/1942,1860
4/16/1942,1820
4/17/1942,1700
4/18/1942,1830
4/19/1942,2220
4/20/1942,2180
4/21/1942,2670
4/22/1942,3280
4/23/1942,4770
4/24/1942,4440
4/25/1942,3820
4/26/1942,3890
4/27/1942,3820
4/28/1942,3640
4/29/1942,3710
4/30/1942,4050
5/1/1942,3760
5/2/1942,3870
5/3/1942,3660
5/4/1942,3740
5/5/1942,4000
5/6/1942,3930
5/7/1942,3990
5/8/1942,4020
5/9/1942,4040
5/10/1942,3990
5/11/1942,3990
5/12/1942,3860
5/13/1942,3490
5/14/1942,3330
5/15/1942,2980
5/16/1942,2670
5/17/1942,2430
5/18/1942,2210
5/19/1942,2060
5/20/1942,1960
5/21/1942,1880
5/22/1942,1900
5/23/1942,1970
5/24/1942,2000
5/25/1942,2100
5/26/1942,2460
5/27/1942,2790
5/28/1942,2370
5/29/1942,2450
5/30/1942,2280
5/31/1942,2180
6/1/1942,2200
6/2/1942,2240
6/3/1942,2140
6/4/1942,2230
6/5/1942,2140
6/6/1942,2220
6/7/1942,2250
6/8/1942,2530
6/9/1942,2510
6/10/1942,2430
6/11/1942,2390
6/12/1942,2240
6/13/1942,2340
6/14/1942,2350
6/15/1942,2230
6/16/1942,2100
6/17/1942,2130
6/18/1942,2130
6/19/1942,2040
6/20/1942,1930
6/21/1942,1950
6/22/1942,2060
6/23/1942,2000
6/24/1942,1900
6/25/1942,1780
6/26/1942,1670
6/27/1942,1590
6/28/1942,1470
6/29/1942,1370
6/30/1942,1470
7/1/1942,1560
7/2/1942,1470
7/3/1942,1420
7/4/1942,1360
7/5/1942,1280
7/6/1942,1170
7/7/1942,1120
7/8/1942,1080
7/9/1942,1040
7/10/1942,1040
7/11/1942,1050
7/12/1942,1010
7/13/1942,932
7/14/1942,1000
7/15/1942,932
7/16/1942,948
7/17/1942,925
7/18/1942,955
7/19/1942,1020
7/20/1942,1100
7/21/1942,1080
7/22/1942,911
7/23/1942,816
7/24/1942,784
7/25/1942,719
7/26/1942,643
7/27/1942,610
7/28/1942,610
7/29/1942,707
7/30/1942,654
7/31/1942,604
8/1/1942,604
8/2/1942,764
8/3/1942,1200
8/4/1942,1450
8/5/1942,1280
8/6/1942,970
8/7/1942,836
8/8/1942,784
8/9/1942,744
8/10/1942,701
8/11/1942,665
8/12/1942,643
8/13/1942,616
8/14/1942,677
8/15/1942,707
8/16/1942,599
8/17/1942,671
8/18/1942,683
8/19/1942,842
8/20/1942,751
8/21/1942,777
8/22/1942,621
8/23/1942,555
8/24/1942,638
8/25/1942,626
8/26/1942,572
8/27/1942,480
8/28/1942,490
8/29/1942,520
8/30/1942,455
8/31/1942,566
9/1/1942,599
9/2/1942,671
9/3/1942,713
9/4/1942,695
9/5/1942,510
9/6/1942,490
9/7/1942,460
9/8/1942,437
9/9/1942,369
9/10/1942,300
9/11/1942,307
9/12/1942,333
9/13/1942,326
9/14/1942,323
9/15/1942,313
9/16/1942,300
9/17/1942,269
9/18/1942,281
9/19/1942,275
9/20/1942,275
9/21/1942,266
9/22/1942,264
9/23/1942,281
9/24/1942,242
9/25/1942,233
9/26/1942,230
9/27/1942,228
9/28/1942,224
9/29/1942,194
9/30/1942,189
10/1/1942,214
10/2/1942,221
10/3/1942,224
10/4/1942,221
10/5/1942,221
10/6/1942,221
10/7/1942,219
10/8/1942,198
10/9/1942,196
10/10/1942,196
10/11/1942,226
10/12/1942,228
10/13/1942,230
10/14/1942,212
10/15/1942,233
10/16/1942,307
10/17/1942,326
10/18/1942,297
10/19/1942,269
10/20/1942,242
10/21/1942,264
10/22/1942,237
10/23/1942,235
10/24/1942,230
10/25/1942,237
10/26/1942,233
10/27/1942,233
10/28/1942,226
10/29/1942,219
10/30/1942,208
10/31/1942,196
11/1/1942,201
11/2/1942,210
11/3/1942,205
11/4/1942,203
11/5/1942,194
11/6/1942,182
11/7/1942,194
11/8/1942,191
11/9/1942,198
11/10/1942,167
11/11/1942,153
11/12/1942,161
11/13/1942,169
11/14/1942,159
11/15/1942,163
11/16/1942,163
11/17/1942,130
11/18/1942,146
11/19/1942,159
11/20/1942,159
11/21/1942,131
11/22/1942,112
11/23/1942,161
11/24/1942,219
11/25/1942,184
11/26/1942,133
11/27/1942,189
11/28/1942,224
11/29/1942,194
11/30/1942,224
12/1/1942,187
12/2/1942,196
12/3/1942,182
12/4/1942,171
12/5/1942,178
12/6/1942,117
12/7/1942,104
12/8/1942,126
12/9/1942,163
12/10/1942,191
12/11/1942,189
12/12/1942,184
12/13/1942,173
12/14/1942,178
12/15/1942,180
12/16/1942,159
12/17/1942,163
12/18/1942,157
12/19/1942,144
12/20/1942,141
12/21/1942,146
12/22/1942,143
12/23/1942,146
12/24/1942,157
12/25/1942,153
12/26/1942,150
12/27/1942,126
12/28/1942,114
12/29/1942,167
12/30/1942,153
12/31/1942,169
1/1/1943,165
1/2/1943,153
1/3/1943,144
1/4/1943,116
1/5/1943,125
1/6/1943,134
1/7/1943,124
1/8/1943,128
1/9/1943,134
1/10/1943,137
1/11/1943,130
1/12/1943,124
1/13/1943,133
1/14/1943,150
1/15/1943,153
1/16/1943,140
1/17/1943,125
1/18/1943,135
1/19/1943,158
1/20/1943,172
1/21/1943,172
1/22/1943,178
1/23/1943,182
1/24/1943,178
1/25/1943,176
1/26/1943,158
1/27/1943,170
1/28/1943,176
1/29/1943,164
1/30/1943,152
1/31/1943,140
2/1/1943,124
2/2/1943,124
2/3/1943,124
2/4/1943,107
2/5/1943,110
2/6/1943,108
2/7/1943,114
2/8/1943,120
2/9/1943,122
2/10/1943,110
2/11/1943,111
2/12/1943,112
2/13/1943,111
2/14/1943,115
2/15/1943,114
2/16/1943,112
2/17/1943,103
2/18/1943,108
2/19/1943,110
2/20/1943,115
2/21/1943,108
2/22/1943,115
2/23/1943,110
2/24/1943,115
2/25/1943,111
2/26/1943,107
2/27/1943,102
2/28/1943,110
3/1/1943,95
3/2/1943,75
3/3/1943,86
3/4/1943,126
3/5/1943,122
3/6/1943,114
3/7/1943,130
